,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,Channel,Date,Start time,Programme Title,End time,Dur min,'000 (U/W) Children,Share Children,TVR Children,'000 (U/W) 55+ Adults,Share 55+ Adults,TVR 55+ Adults,'000 (U/W) 16-34 Adults,Share 16-34 Adults,TVR 16-34 Adults,'000 (U/W) 45-54 Adults,Share 45-54 Adults,TVR 45-54 Adults,'000 (U/W) 16-44 Adults,Share 16-44 Adults,TVR 16-44 Adults
3120,tt0404802,the notorious bettie page,The Notorious Bettie Page,2005,2006-05-05,"Biography, Drama",91.0,USA,English,Mary Harron,"Mary Harron, Guinevere Turner",HBO Films,"Gretchen Mol, Chris Bauer, Jared Harris, Sarah Paulson, Cara Seymour, David Strathairn, Lili Taylor, John Cullum, Matt McGrath, Austin Pendleton, Norman Reedus, Dallas Roberts, Victor Slezak, Tara Subkoff, Kevin Carroll",The life of,6.5,10315.0,,$ 1415082,$ 1778006,64.0,103.0,118.0,BBC 2,15/02/2013,24:31:21,the notorious bettie page,25:58:51,87.0,0.0,0.0,0.0,4.3,0.311,0.02461,8.1,0.6995,0.05481,0.3,0.0333,0.00344,8.1,0.4157,0.03519
3121,tt0404802,the notorious bettie page,The Notorious Bettie Page,2005,2006-05-05,"Biography, Drama",91.0,USA,English,Mary Harron,"Mary Harron, Guinevere Turner",HBO Films,"Gretchen Mol, Chris Bauer, Jared Harris, Sarah Paulson, Cara Seymour, David Strathairn, Lili Taylor, John Cullum, Matt McGrath, Austin Pendleton, Norman Reedus, Dallas Roberts, Victor Slezak, Tara Subkoff, Kevin Carroll",The life of,6.5,10315.0,,$ 1415082,$ 1778006,64.0,103.0,118.0,BBC 2,15/02/2014,23:31:09,the notorious bettie page,24:58:38,87.0,7.6,1.6601,0.08659,187.6,6.5266,1.05755,67.2,3.8089,0.44908,93.4,5.2555,1.05477,118.3,3.8463,0.51062
3122,tt0404802,the notorious bettie page,The Notorious Bettie Page,2005,2006-05-05,"Biography, Drama",91.0,USA,English,Mary Harron,"Mary Harron, Guinevere Turner",HBO Films,"Gretchen Mol, Chris Bauer, Jared Harris, Sarah Paulson, Cara Seymour, David Strathairn, Lili Taylor, John Cullum, Matt McGrath, Austin Pendleton, Norman Reedus, Dallas Roberts, Victor Slezak, Tara Subkoff, Kevin Carroll",The life of,6.5,10315.0,,$ 1415082,$ 1778006,64.0,103.0,118.0,BBC 1,12/11/2014,24:13:04,the notorious bettie page,25:40:33,87.0,0.0,0.0,0.0,127.7,8.8466,0.71613,25.5,3.0756,0.1702,66.6,6.9892,0.75118,59.8,4.0455,0.25933
3123,tt0404802,the notorious bettie page,The Notorious Bettie Page,2005,2006-05-05,"Biography, Drama",91.0,USA,English,Mary Harron,"Mary Harron, Guinevere Turner",HBO Films,"Gretchen Mol, Chris Bauer, Jared Harris, Sarah Paulson, Cara Seymour, David Strathairn, Lili Taylor, John Cullum, Matt McGrath, Austin Pendleton, Norman Reedus, Dallas Roberts, Victor Slezak, Tara Subkoff, Kevin Carroll",The life of,6.5,10315.0,,$ 1415082,$ 1778006,64.0,103.0,118.0,BBC 1,12/11/2014,24:42:40,the notorious bettie page,26:10:10,87.0,0.0,0.0,0.0,16.5,1.6668,0.09253,1.9,0.2876,0.01268,12.1,1.5463,0.13648,5.8,0.5224,0.02515
3140,tt0412798,half light,Half Light,2006,2006-06-16,"Drama, Horror, Mystery",110.0,"Germany, UK, USA",English,Craig Rosenberg,Craig Rosenberg,Lakeshore Entertainment,"Demi Moore, Henry Ian Cusick, Jordan El-Balawi, Kate Isitt, Nicholas Gleaves, James Cosmo, Joanna Hole, Therese Bradley, Hans Matheson, Mickey Wilson, Polly Frame, Ceit Kearney, Nichola Bee, Jamie Edgell, Anne Smith","Rachel Carlson, a successful novelist moves to a small Scottish village to move on with her life after the death of her son. Strange things start to happen when she is haunted by ghosts and real life terror.",6.0,13127.0,,,$ 4598371,,132.0,38.0,ITV,18/02/2013,24:05:38,half light,25:54:30,108.0,0.0,0.0,0.0,3.8,0.2757,0.02175,1.0,0.1012,0.00677,0.1,0.0129,0.00115,6.9,0.4251,0.02997
3141,tt0412798,half light,Half Light,2006,2006-06-16,"Drama, Horror, Mystery",110.0,"Germany, UK, USA",English,Craig Rosenberg,Craig Rosenberg,Lakeshore Entertainment,"Demi Moore, Henry Ian Cusick, Jordan El-Balawi, Kate Isitt, Nicholas Gleaves, James Cosmo, Joanna Hole, Therese Bradley, Hans Matheson, Mickey Wilson, Polly Frame, Ceit Kearney, Nichola Bee, Jamie Edgell, Anne Smith","Rachel Carlson, a successful novelist moves to a small Scottish village to move on with her life after the death of her son. Strange things start to happen when she is haunted by ghosts and real life terror.",6.0,13127.0,,,$ 4598371,,132.0,38.0,ITV,19/07/2013,22:38:52,half light,24:38:04,119.0,1.8,0.331,0.02101,52.5,1.4605,0.29954,1.2,0.0539,0.00813,42.4,2.1107,0.4838,8.4,0.211,0.03669
3162,tt0416508,becoming jane,Becoming Jane,2007,2007-10-12,"Biography, Drama, Romance",120.0,"UK, Ireland",English,Julian Jarrold,"Jane Austen, Kevin Hood",HanWay Films,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell, Maggie Smith, Anna Maxwell Martin, Lucy Cohu, Laurence Fox, Ian Richardson, Joe Anderson, Leo Bill, Jessica Ashworth, Eleanor Methven, Michael James Ford, Tom Vaughan-Lawlor",A biographical portrait of a pre-fame,7.1,57292.0,$ 16500000,$ 18670946,$ 37407812,55.0,160.0,147.0,BBC 2,18/04/2014,16:36:01,becoming jane,18:27:08,111.0,9.9,0.8019,0.1134,254.0,4.2513,1.4297,39.6,1.8557,0.26372,66.3,3.3704,0.74881,83.2,2.3814,0.35888
3163,tt0416508,becoming jane,Becoming Jane,2007,2007-10-12,"Biography, Drama, Romance",120.0,"UK, Ireland",English,Julian Jarrold,"Jane Austen, Kevin Hood",HanWay Films,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell, Maggie Smith, Anna Maxwell Martin, Lucy Cohu, Laurence Fox, Ian Richardson, Joe Anderson, Leo Bill, Jessica Ashworth, Eleanor Methven, Michael James Ford, Tom Vaughan-Lawlor",A biographical portrait of a pre-fame,7.1,57292.0,$ 16500000,$ 18670946,$ 37407812,55.0,160.0,147.0,BBC 2,18/04/2014,17:05:56,becoming jane,18:57:03,111.0,6.2,0.4461,0.07102,19.3,0.2791,0.10863,8.3,0.3454,0.05527,9.0,0.4024,0.10165,8.3,0.2106,0.0358
3164,tt0416508,becoming jane,Becoming Jane,2007,2007-10-12,"Biography, Drama, Romance",120.0,"UK, Ireland",English,Julian Jarrold,"Jane Austen, Kevin Hood",HanWay Films,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell, Maggie Smith, Anna Maxwell Martin, Lucy Cohu, Laurence Fox, Ian Richardson, Joe Anderson, Leo Bill, Jessica Ashworth, Eleanor Methven, Michael James Ford, Tom Vaughan-Lawlor",A biographical portrait of a pre-fame,7.1,57292.0,$ 16500000,$ 18670946,$ 37407812,55.0,160.0,147.0,BBC 2,31/12/2014,13:16:50,becoming jane,15:07:55,111.0,12.6,0.851,0.14453,322.7,7.3612,1.80835,61.9,3.1603,0.41275,60.3,3.691,0.68005,97.0,2.9638,0.4202
3165,tt0416508,becoming jane,Becoming Jane,2007,2007-10-12,"Biography, Drama, Romance",120.0,"UK, Ireland",English,Julian Jarrold,"Jane Austen, Kevin Hood",HanWay Films,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell, Maggie Smith, Anna Maxwell Martin, Lucy Cohu, Laurence Fox, Ian Richardson, Joe Anderson, Leo Bill, Jessica Ashworth, Eleanor Methven, Michael James Ford, Tom Vaughan-Lawlor",A biographical portrait of a pre-fame,7.1,57292.0,$ 16500000,$ 18670946,$ 37407812,55.0,160.0,147.0,BBC 2,22/07/2017,12:59:02,becoming jane,14:50:10,111.0,12.3,1.6302,0.13618,233.0,5.861,1.22072,31.4,2.5914,0.21739,62.9,4.943,0.69866,68.9,3.2417,0.30782
3166,tt0416508,becoming jane,Becoming Jane,2007,2007-10-12,"Biography, Drama, Romance",120.0,"UK, Ireland",English,Julian Jarrold,"Jane Austen, Kevin Hood",HanWay Films,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell, Maggie Smith, Anna Maxwell Martin, Lucy Cohu, Laurence Fox, Ian Richardson, Joe Anderson, Leo Bill, Jessica Ashworth, Eleanor Methven, Michael James Ford, Tom Vaughan-Lawlor",A biographical portrait of a pre-fame,7.1,57292.0,$ 16500000,$ 18670946,$ 37407812,55.0,160.0,147.0,BBC 2,29/08/2018,13:21:44,becoming jane,15:12:52,111.0,14.7,2.7263,0.1582,105.4,3.1752,0.53784,16.1,2.3795,0.11136,30.0,3.9761,0.33784,26.7,2.4313,0.11912
3167,tt0416508,becoming jane,Becoming Jane,2007,2007-10-12,"Biography, Drama, Romance",120.0,"UK, Ireland",English,Julian Jarrold,"Jane Austen, Kevin Hood",HanWay Films,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell, Maggie Smith, Anna Maxwell Martin, Lucy Cohu, Laurence Fox, Ian Richardson, Joe Anderson, Leo Bill, Jessica Ashworth, Eleanor Methven, Michael James Ford, Tom Vaughan-Lawlor",A biographical portrait of a pre-fame,7.1,57292.0,$ 16500000,$ 18670946,$ 37407812,55.0,160.0,147.0,BBC 2,27/12/2019,14:14:10,becoming jane,16:05:18,111.0,12.0,1.1697,0.12705,399.7,7.3126,1.99232,31.4,2.4503,0.21987,65.3,4.3337,0.74748,40.5,1.6637,0.18186
3168,tt0417148,snakes on a plane,Snakes on a Plane,2006,2006-09-29,"Action, Adventure, Crime",105.0,"USA, Germany",English,David R. Ellis,"John Heffernan, Sebastian Gutierrez",New Line Cinema,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard, Flex Alexander, Kenan Thompson, Keith Dallas, Lin Shaye, Bruce James, Sunny Mabrey, Casey Dubois, Daniel Hogarth, Gerard Plunkett, Terry Chen, Elsa Pataky","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",5.4,130298.0,$ 33000000,$ 34020814,$ 62022014,58.0,1061.0,290.0,Sky 1,13/06/2015,21:00:16,snakes on a plane,23:00:54,120.0,7.6,0.7873,0.08706,22.2,0.2547,0.12342,37.5,1.2366,0.25543,31.2,0.9003,0.35147,67.0,1.2199,0.29486
3169,tt0417148,snakes on a plane,Snakes on a Plane,2006,2006-09-29,"Action, Adventure, Crime",105.0,"USA, Germany",English,David R. Ellis,"John Heffernan, Sebastian Gutierrez",New Line Cinema,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard, Flex Alexander, Kenan Thompson, Keith Dallas, Lin Shaye, Bruce James, Sunny Mabrey, Casey Dubois, Daniel Hogarth, Gerard Plunkett, Terry Chen, Elsa Pataky","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",5.4,130298.0,$ 33000000,$ 34020814,$ 62022014,58.0,1061.0,290.0,Sky 1,16/06/2015,21:01:15,snakes on a plane,23:01:33,120.0,12.5,1.8082,0.14318,21.6,0.2334,0.12008,54.6,1.6253,0.37191,23.4,0.6341,0.2636,78.2,1.2747,0.34414
3170,tt0417148,snakes on a plane,Snakes on a Plane,2006,2006-09-29,"Action, Adventure, Crime",105.0,"USA, Germany",English,David R. Ellis,"John Heffernan, Sebastian Gutierrez",New Line Cinema,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard, Flex Alexander, Kenan Thompson, Keith Dallas, Lin Shaye, Bruce James, Sunny Mabrey, Casey Dubois, Daniel Hogarth, Gerard Plunkett, Terry Chen, Elsa Pataky","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",5.4,130298.0,$ 33000000,$ 34020814,$ 62022014,58.0,1061.0,290.0,Sky 1,30/01/2016,21:00:09,snakes on a plane,22:56:39,116.0,20.6,1.6912,0.23175,38.9,0.4058,0.21075,22.8,0.6337,0.15595,50.0,1.2865,0.55475,55.5,0.8789,0.24484
3171,tt0417148,snakes on a plane,Snakes on a Plane,2006,2006-09-29,"Action, Adventure, Crime",105.0,"USA, Germany",English,David R. Ellis,"John Heffernan, Sebastian Gutierrez",New Line Cinema,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard, Flex Alexander, Kenan Thompson, Keith Dallas, Lin Shaye, Bruce James, Sunny Mabrey, Casey Dubois, Daniel Hogarth, Gerard Plunkett, Terry Chen, Elsa Pataky","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",5.4,130298.0,$ 33000000,$ 34020814,$ 62022014,58.0,1061.0,290.0,Sky 1,03/02/2016,21:00:45,snakes on a plane,22:57:35,116.0,0.5,0.0682,0.00562,10.7,0.1106,0.0579,14.0,0.4002,0.09569,23.5,0.6313,0.26053,28.6,0.4618,0.12607
3172,tt0417148,snakes on a plane,Snakes on a Plane,2006,2006-09-29,"Action, Adventure, Crime",105.0,"USA, Germany",English,David R. Ellis,"John Heffernan, Sebastian Gutierrez",New Line Cinema,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard, Flex Alexander, Kenan Thompson, Keith Dallas, Lin Shaye, Bruce James, Sunny Mabrey, Casey Dubois, Daniel Hogarth, Gerard Plunkett, Terry Chen, Elsa Pataky","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",5.4,130298.0,$ 33000000,$ 34020814,$ 62022014,58.0,1061.0,290.0,Sky 1,22/08/2016,21:00:35,snakes on a plane,22:56:33,115.0,3.9,0.4391,0.04367,28.9,0.2926,0.15513,67.0,1.8583,0.45916,24.5,0.6823,0.27183,100.7,1.6588,0.44621
3173,tt0417148,snakes on a plane,Snakes on a Plane,2006,2006-09-29,"Action, Adventure, Crime",105.0,"USA, Germany",English,David R. Ellis,"John Heffernan, Sebastian Gutierrez",New Line Cinema,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard, Flex Alexander, Kenan Thompson, Keith Dallas, Lin Shaye, Bruce James, Sunny Mabrey, Casey Dubois, Daniel Hogarth, Gerard Plunkett, Terry Chen, Elsa Pataky","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",5.4,130298.0,$ 33000000,$ 34020814,$ 62022014,58.0,1061.0,290.0,Sky 1,27/08/2016,21:02:37,snakes on a plane,22:57:05,114.0,2.2,0.1934,0.02463,27.1,0.2988,0.14547,28.0,0.9117,0.19189,14.5,0.4185,0.16088,34.1,0.6254,0.1511
3174,tt0417148,snakes on a plane,Snakes on a Plane,2006,2006-09-29,"Action, Adventure, Crime",105.0,"USA, Germany",English,David R. Ellis,"John Heffernan, Sebastian Gutierrez",New Line Cinema,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard, Flex Alexander, Kenan Thompson, Keith Dallas, Lin Shaye, Bruce James, Sunny Mabrey, Casey Dubois, Daniel Hogarth, Gerard Plunkett, Terry Chen, Elsa Pataky","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",5.4,130298.0,$ 33000000,$ 34020814,$ 62022014,58.0,1061.0,290.0,Sky 1,23/01/2017,21:00:06,snakes on a plane,22:56:38,116.0,2.3,0.4246,0.0256,14.3,0.1278,0.07563,43.5,1.2314,0.30006,46.0,1.0844,0.51037,71.3,1.0977,0.31755
3175,tt0417148,snakes on a plane,Snakes on a Plane,2006,2006-09-29,"Action, Adventure, Crime",105.0,"USA, Germany",English,David R. Ellis,"John Heffernan, Sebastian Gutierrez",New Line Cinema,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard, Flex Alexander, Kenan Thompson, Keith Dallas, Lin Shaye, Bruce James, Sunny Mabrey, Casey Dubois, Daniel Hogarth, Gerard Plunkett, Terry Chen, Elsa Pataky","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",5.4,130298.0,$ 33000000,$ 34020814,$ 62022014,58.0,1061.0,290.0,Sky 1,28/01/2017,21:00:08,snakes on a plane,22:56:30,116.0,5.8,0.4994,0.06455,21.4,0.2159,0.11317,11.2,0.3379,0.07726,31.8,0.8382,0.35282,23.6,0.3971,0.10511
3176,tt0417148,snakes on a plane,Snakes on a Plane,2006,2006-09-29,"Action, Adventure, Crime",105.0,"USA, Germany",English,David R. Ellis,"John Heffernan, Sebastian Gutierrez",New Line Cinema,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard, Flex Alexander, Kenan Thompson, Keith Dallas, Lin Shaye, Bruce James, Sunny Mabrey, Casey Dubois, Daniel Hogarth, Gerard Plunkett, Terry Chen, Elsa Pataky","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",5.4,130298.0,$ 33000000,$ 34020814,$ 62022014,58.0,1061.0,290.0,Sky 1,29/08/2017,21:00:05,snakes on a plane,22:56:37,116.0,0.1,0.0104,0.00111,16.3,0.1672,0.08534,36.8,1.0464,0.25465,16.9,0.45,0.18761,60.1,0.9967,0.26839
3177,tt0417148,snakes on a plane,Snakes on a Plane,2006,2006-09-29,"Action, Adventure, Crime",105.0,"USA, Germany",English,David R. Ellis,"John Heffernan, Sebastian Gutierrez",New Line Cinema,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard, Flex Alexander, Kenan Thompson, Keith Dallas, Lin Shaye, Bruce James, Sunny Mabrey, Casey Dubois, Daniel Hogarth, Gerard Plunkett, Terry Chen, Elsa Pataky","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",5.4,130298.0,$ 33000000,$ 34020814,$ 62022014,58.0,1061.0,290.0,Sky 1,02/09/2017,22:02:35,snakes on a plane,23:58:47,116.0,0.3,0.0458,0.00332,19.7,0.3238,0.10308,21.9,1.2691,0.15143,20.4,0.7936,0.22626,27.8,0.8229,0.12406
3178,tt0417433,annapolis,Annapolis,2006,2006-06-02,"Drama, Romance, Sport",108.0,USA,English,Justin Lin,David Collard,Touchstone Pictures,"James Franco, Macka Foley, Jim Parrack, Donnie Wahlberg, Brian Goodman, Billy Finnigan, Jordana Brewster, Katie Hein, Jimmy Lin, Charles Napier, Heather Henderson, Vicellous Shannon, Roger Fan, McCaleb Burnett, Wilmer Calderon","Set against the backdrop of boxing at the Naval Academy, centers on a young man from the wrong side of the tracks whose dream of attending Annapolis becomes a reality.",5.9,20132.0,$ 26000000,$ 17127992,$ 17496992,37.0,149.0,88.0,BBC 1,10/08/2014,23:42:57,annapolis,25:17:42,94.0,17.9,6.6345,0.20594,186.2,8.8054,1.04384,72.9,5.998,0.48639,108.0,9.2752,1.21882,158.3,7.4603,0.68492
3179,tt0417433,annapolis,Annapolis,2006,2006-06-02,"Drama, Romance, Sport",108.0,USA,English,Justin Lin,David Collard,Touchstone Pictures,"James Franco, Macka Foley, Jim Parrack, Donnie Wahlberg, Brian Goodman, Billy Finnigan, Jordana Brewster, Katie Hein, Jimmy Lin, Charles Napier, Heather Henderson, Vicellous Shannon, Roger Fan, McCaleb Burnett, Wilmer Calderon","Set against the backdrop of boxing at the Naval Academy, centers on a young man from the wrong side of the tracks whose dream of attending Annapolis becomes a reality.",5.9,20132.0,$ 26000000,$ 17127992,$ 17496992,37.0,149.0,88.0,BBC 1,10/08/2014,24:31:29,annapolis,26:06:14,94.0,0.6,0.3405,0.0069,6.8,0.5199,0.03812,14.3,1.6515,0.09541,4.5,0.6032,0.05078,15.0,1.0485,0.0649
3189,tt0419256,wah-wah,Wah-Wah,2005,2006-06-02,"Comedy, Drama",120.0,"UK, France, South Africa",English,Richard E. Grant,Richard E. Grant,Scion Films,"Gabriel Byrne, Emily Watson, Julie Walters, Nicholas Hoult, Miranda Richardson, Zac Fox, Celia Imrie, Julian Wadham, Fenella Woolgar, John Matshikiza, Sid Mitchell, John Carlisle, Mathokoza Sibiya, Sindisiswe Nxumalo, Michael Richard",Ralph witnesses the disintegration of his parents' marriage through adultery and alcohol during the last gasp of the British Empire in Swaziland in 1969. Ralph finds his new step-mother is the only one who understands his inner turmoil.,6.8,2928.0,$ 7000000,$ 234750,$ 2846148,61.0,53.0,38.0,BBC 1,26/06/2013,24:11:40,wah-wah,25:47:29,95.0,10.0,6.9638,0.11734,106.9,8.6237,0.60989,25.4,2.5436,0.17177,68.1,9.5485,0.77766,70.2,4.1326,0.30542
3190,tt0419256,wah-wah,Wah-Wah,2005,2006-06-02,"Comedy, Drama",120.0,"UK, France, South Africa",English,Richard E. Grant,Richard E. Grant,Scion Films,"Gabriel Byrne, Emily Watson, Julie Walters, Nicholas Hoult, Miranda Richardson, Zac Fox, Celia Imrie, Julian Wadham, Fenella Woolgar, John Matshikiza, Sid Mitchell, John Carlisle, Mathokoza Sibiya, Sindisiswe Nxumalo, Michael Richard",Ralph witnesses the disintegration of his parents' marriage through adultery and alcohol during the last gasp of the British Empire in Swaziland in 1969. Ralph finds his new step-mother is the only one who understands his inner turmoil.,6.8,2928.0,$ 7000000,$ 234750,$ 2846148,61.0,53.0,38.0,BBC 1,26/06/2013,24:40:23,wah-wah,26:16:12,95.0,0.0,0.0,0.0,6.3,0.7202,0.03594,0.1,0.0128,0.00068,5.5,0.9735,0.06281,0.8,0.0616,0.00348
